hpo_id	hpo_name	ncbi_gene_id	gene_symbol	disease_id
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:600175
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:184252
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:181405
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:168400
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:606835
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:606071
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:113500
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:156530
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:617383
HP:0000006	Autosomal dominant inheritance	59341	TRPV4	OMIM:184095
HP:0000006	Autosomal dominant inheritance	8822	FGF17	OMIM:615270
HP:0000006	Autosomal dominant inheritance	23767	FLRT3	OMIM:615271
HP:0000006	Autosomal dominant inheritance	4284	MIP	OMIM:615274
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:615278
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:114480
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:109800
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:609942
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:614470
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:211980
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:260350
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:600268
HP:0000006	Autosomal dominant inheritance	3845	KRAS	OMIM:601626
HP:0000006	Autosomal dominant inheritance	5604	MAP2K1	OMIM:615279
HP:0000006	Autosomal dominant inheritance	5604	MAP2K1	OMIM:163950
HP:0000006	Autosomal dominant inheritance	79719	AAGAB	OMIM:148600
HP:0000006	Autosomal dominant inheritance	1311	COMP	OMIM:177170
HP:0000006	Autosomal dominant inheritance	1311	COMP	OMIM:132400
HP:0000006	Autosomal dominant inheritance	1311	COMP	OMIM:619161
HP:0000006	Autosomal dominant inheritance	5605	MAP2K2	OMIM:615280
HP:0000006	Autosomal dominant inheritance	6141	RPL18	OMIM:618310
HP:0000006	Autosomal dominant inheritance	11224	RPL35	OMIM:618312
HP:0000006	Autosomal dominant inheritance	3800	KIF5C	OMIM:615282
HP:0000006	Autosomal dominant inheritance	6210	RPS15A	OMIM:618313
HP:0000006	Autosomal dominant inheritance	476	ATP1A1	OMIM:618314
HP:0000006	Autosomal dominant inheritance	476	ATP1A1	OMIM:618036
HP:0000006	Autosomal dominant inheritance	11155	LDB3	OMIM:601493
HP:0000006	Autosomal dominant inheritance	11155	LDB3	OMIM:609452
HP:0000006	Autosomal dominant inheritance	7139	TNNT2	OMIM:601494
HP:0000006	Autosomal dominant inheritance	7139	TNNT2	OMIM:115195
HP:0000006	Autosomal dominant inheritance	7139	TNNT2	OMIM:612422
HP:0000006	Autosomal dominant inheritance	1910	EDNRB	OMIM:600155
HP:0000006	Autosomal dominant inheritance	1910	EDNRB	OMIM:277580
HP:0000006	Autosomal dominant inheritance	57609	DIP2B	OMIM:136630
HP:0000006	Autosomal dominant inheritance	6654	SOS1	OMIM:135300
HP:0000006	Autosomal dominant inheritance	6654	SOS1	OMIM:610733
HP:0000006	Autosomal dominant inheritance	23299	BICD2	OMIM:615290
HP:0000006	Autosomal dominant inheritance	23299	BICD2	OMIM:618291
HP:0000006	Autosomal dominant inheritance	1436	CSF1R	OMIM:221820
HP:0000006	Autosomal dominant inheritance	4854	NOTCH3	OMIM:615293
HP:0000006	Autosomal dominant inheritance	4854	NOTCH3	OMIM:125310
HP:0000006	Autosomal dominant inheritance	4854	NOTCH3	OMIM:130720
HP:0000006	Autosomal dominant inheritance	8200	GDF5	OMIM:615298
HP:0000006	Autosomal dominant inheritance	8200	GDF5	OMIM:112600
HP:0000006	Autosomal dominant inheritance	8200	GDF5	OMIM:113100
HP:0000006	Autosomal dominant inheritance	8200	GDF5	OMIM:615072
HP:0000006	Autosomal dominant inheritance	8200	GDF5	OMIM:610017
HP:0000006	Autosomal dominant inheritance	6329	SCN4A	OMIM:170500
HP:0000006	Autosomal dominant inheritance	6329	SCN4A	OMIM:170400
HP:0000006	Autosomal dominant inheritance	6329	SCN4A	OMIM:613345
HP:0000006	Autosomal dominant inheritance	6329	SCN4A	OMIM:168300
HP:0000006	Autosomal dominant inheritance	6329	SCN4A	OMIM:608390
HP:0000006	Autosomal dominant inheritance	859	CAV3	OMIM:123320
HP:0000006	Autosomal dominant inheritance	859	CAV3	OMIM:192600
HP:0000006	Autosomal dominant inheritance	859	CAV3	OMIM:606072
HP:0000006	Autosomal dominant inheritance	859	CAV3	OMIM:614321
HP:0000006	Autosomal dominant inheritance	859	CAV3	OMIM:611818
HP:0000006	Autosomal dominant inheritance	23499	MACF1	OMIM:618325
HP:0000006	Autosomal dominant inheritance	4087	SMAD2	OMIM:619656
HP:0000006	Autosomal dominant inheritance	81839	VANGL1	OMIM:600145
HP:0000006	Autosomal dominant inheritance	81839	VANGL1	OMIM:182940
HP:0000006	Autosomal dominant inheritance	1387	CREBBP	OMIM:618332
HP:0000006	Autosomal dominant inheritance	1387	CREBBP	OMIM:180849
HP:0000006	Autosomal dominant inheritance	2033	EP300	OMIM:618333
HP:0000006	Autosomal dominant inheritance	2033	EP300	OMIM:114500
HP:0000006	Autosomal dominant inheritance	2033	EP300	OMIM:180849
HP:0000006	Autosomal dominant inheritance	2033	EP300	OMIM:613684
HP:0000006	Autosomal dominant inheritance	11231	SEC63	OMIM:617004
HP:0000006	Autosomal dominant inheritance	1523	CUX1	OMIM:618330
HP:0000006	Autosomal dominant inheritance	16	AARS1	OMIM:619661
HP:0000006	Autosomal dominant inheritance	16	AARS1	OMIM:613287
HP:0000006	Autosomal dominant inheritance	58495	OVOL2	OMIM:122000
HP:0000006	Autosomal dominant inheritance	4023	LPL	OMIM:144250
HP:0000006	Autosomal dominant inheritance	2744	GLS	OMIM:618339
HP:0000006	Autosomal dominant inheritance	2617	GARS1	OMIM:601472
HP:0000006	Autosomal dominant inheritance	2617	GARS1	OMIM:600794
HP:0000006	Autosomal dominant inheritance	2617	GARS1	OMIM:619042
HP:0000006	Autosomal dominant inheritance	5309	PITX3	OMIM:107250
HP:0000006	Autosomal dominant inheritance	5309	PITX3	OMIM:610623
HP:0000006	Autosomal dominant inheritance	658	BMPR1B	OMIM:112600
HP:0000006	Autosomal dominant inheritance	658	BMPR1B	OMIM:616849
HP:0000006	Autosomal dominant inheritance	650	BMP2	OMIM:112600
HP:0000006	Autosomal dominant inheritance	650	BMP2	OMIM:617877
HP:0000006	Autosomal dominant inheritance	26121	PRPF31	OMIM:600138
HP:0000006	Autosomal dominant inheritance	4311	MME	OMIM:617018
HP:0000006	Autosomal dominant inheritance	4311	MME	OMIM:617017
HP:0000006	Autosomal dominant inheritance	5396	PRRX1	OMIM:202650
HP:0000006	Autosomal dominant inheritance	4001	LMNB1	OMIM:169500
HP:0000006	Autosomal dominant inheritance	4001	LMNB1	OMIM:619179
HP:0000006	Autosomal dominant inheritance	3857	KRT9	OMIM:144200
HP:0000006	Autosomal dominant inheritance	5575	PRKAR1B	OMIM:619680
HP:0000006	Autosomal dominant inheritance	5515	PPP2CA	OMIM:618354
HP:0000006	Autosomal dominant inheritance	5610	EIF2AK2	OMIM:619687
HP:0000006	Autosomal dominant inheritance	5610	EIF2AK2	OMIM:618877
HP:0000006	Autosomal dominant inheritance	6096	RORB	OMIM:618357
HP:0000006	Autosomal dominant inheritance	518	ATP5MC3	OMIM:619681
HP:0000006	Autosomal dominant inheritance	6598	SMARCB1	OMIM:162091
HP:0000006	Autosomal dominant inheritance	6598	SMARCB1	OMIM:609322
HP:0000006	Autosomal dominant inheritance	6598	SMARCB1	OMIM:614608
HP:0000006	Autosomal dominant inheritance	8912	CACNA1H	OMIM:617027
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:608089
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:114480
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:167000
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:176807
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:137215
HP:0000006	Autosomal dominant inheritance	999	CDH1	OMIM:119580
HP:0000006	Autosomal dominant inheritance	4437	MSH3	OMIM:608089
HP:0000006	Autosomal dominant inheritance	2956	MSH6	OMIM:608089
HP:0000006	Autosomal dominant inheritance	2956	MSH6	OMIM:614350
HP:0000006	Autosomal dominant inheritance	27030	MLH3	OMIM:608089
HP:0000006	Autosomal dominant inheritance	27030	MLH3	OMIM:114500
HP:0000006	Autosomal dominant inheritance	27030	MLH3	OMIM:614385
HP:0000006	Autosomal dominant inheritance	6785	ELOVL4	OMIM:600110
HP:0000006	Autosomal dominant inheritance	6785	ELOVL4	OMIM:133190
HP:0000006	Autosomal dominant inheritance	55777	MBD5	OMIM:156200
HP:0000006	Autosomal dominant inheritance	1145	CHRNE	OMIM:605809
HP:0000006	Autosomal dominant inheritance	6601	SMARCC2	OMIM:618362
HP:0000006	Autosomal dominant inheritance	6928	HNF1B	OMIM:137920
HP:0000006	Autosomal dominant inheritance	6928	HNF1B	OMIM:125853
HP:0000006	Autosomal dominant inheritance	92255	LMBRD2	OMIM:619694
HP:0000006	Autosomal dominant inheritance	7021	TFAP2B	OMIM:617035
HP:0000006	Autosomal dominant inheritance	7021	TFAP2B	OMIM:169100
HP:0000006	Autosomal dominant inheritance	7468	NSD2	OMIM:619695
HP:0000006	Autosomal dominant inheritance	7468	NSD2	OMIM:194190
HP:0000006	Autosomal dominant inheritance	6334	SCN8A	OMIM:618364
HP:0000006	Autosomal dominant inheritance	6334	SCN8A	OMIM:617080
HP:0000006	Autosomal dominant inheritance	6334	SCN8A	OMIM:614558
HP:0000006	Autosomal dominant inheritance	6334	SCN8A	OMIM:614306
HP:0000006	Autosomal dominant inheritance	93166	PRDM6	OMIM:617039
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:260500
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:114480
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:137800
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:618165
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:151623
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:114500
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:260350
HP:0000006	Autosomal dominant inheritance	7157	TP53	OMIM:202300
HP:0000006	Autosomal dominant inheritance	9132	KCNQ4	OMIM:600101
HP:0000006	Autosomal dominant inheritance	7703	PCGF2	OMIM:618371
HP:0000006	Autosomal dominant inheritance	6331	SCN5A	OMIM:113900
HP:0000006	Autosomal dominant inheritance	6331	SCN5A	OMIM:603830
HP:0000006	Autosomal dominant inheritance	6331	SCN5A	OMIM:601154
HP:0000006	Autosomal dominant inheritance	6331	SCN5A	OMIM:601144
HP:0000006	Autosomal dominant inheritance	6331	SCN5A	OMIM:614022
HP:0000006	Autosomal dominant inheritance	11342	RNF13	OMIM:618379
HP:0000006	Autosomal dominant inheritance	9935	MAFB	OMIM:617041
HP:0000006	Autosomal dominant inheritance	9935	MAFB	OMIM:166300
HP:0000006	Autosomal dominant inheritance	2318	FLNC	OMIM:617047
HP:0000006	Autosomal dominant inheritance	2318	FLNC	OMIM:614065
HP:0000006	Autosomal dominant inheritance	2318	FLNC	OMIM:609524
HP:0000006	Autosomal dominant inheritance	4761	NEUROD2	OMIM:618374
HP:0000006	Autosomal dominant inheritance	208	AKT2	OMIM:240900
HP:0000006	Autosomal dominant inheritance	208	AKT2	OMIM:125853
HP:0000006	Autosomal dominant inheritance	7291	TWIST1	OMIM:180750
HP:0000006	Autosomal dominant inheritance	7291	TWIST1	OMIM:617746
HP:0000006	Autosomal dominant inheritance	7291	TWIST1	OMIM:101400
HP:0000006	Autosomal dominant inheritance	7291	TWIST1	OMIM:123100
HP:0000006	Autosomal dominant inheritance	4210	MEFV	OMIM:608068
HP:0000006	Autosomal dominant inheritance	4210	MEFV	OMIM:134610
HP:0000006	Autosomal dominant inheritance	50801	KCNK4	OMIM:618381
HP:0000006	Autosomal dominant inheritance	54809	SAMD9	OMIM:617053
HP:0000006	Autosomal dominant inheritance	54809	SAMD9	OMIM:619041
HP:0000006	Autosomal dominant inheritance	29927	SEC61A1	OMIM:617056
HP:0000006	Autosomal dominant inheritance	8842	PROM1	OMIM:608051
HP:0000006	Autosomal dominant inheritance	8842	PROM1	OMIM:603786
HP:0000006	Autosomal dominant inheritance	8842	PROM1	OMIM:612657
HP:0000006	Autosomal dominant inheritance	1413	CRYBA4	OMIM:610425
HP:0000006	Autosomal dominant inheritance	5589	PRKCSH	OMIM:174050
HP:0000006	Autosomal dominant inheritance	128178	EDARADD	OMIM:129490
HP:0000006	Autosomal dominant inheritance	128178	EDARADD	OMIM:614940
HP:0000006	Autosomal dominant inheritance	10913	EDAR	OMIM:129490
HP:0000006	Autosomal dominant inheritance	57061	HYMAI	OMIM:601410
HP:0000006	Autosomal dominant inheritance	346171	ZFP57	OMIM:601410
HP:0000006	Autosomal dominant inheritance	1457	CSNK2A1	OMIM:617062
HP:0000006	Autosomal dominant inheritance	9129	PRPF3	OMIM:601414
HP:0000006	Autosomal dominant inheritance	7204	TRIO	OMIM:617061
HP:0000006	Autosomal dominant inheritance	7204	TRIO	OMIM:618825
HP:0000006	Autosomal dominant inheritance	4009	LMX1A	OMIM:601412
HP:0000006	Autosomal dominant inheritance	2324	FLT4	OMIM:153100
HP:0000006	Autosomal dominant inheritance	2324	FLT4	OMIM:618780
HP:0000006	Autosomal dominant inheritance	2324	FLT4	OMIM:602089
HP:0000006	Autosomal dominant inheritance	60468	BACH2	OMIM:618394
HP:0000006	Autosomal dominant inheritance	1674	DES	OMIM:601419
HP:0000006	Autosomal dominant inheritance	1674	DES	OMIM:181400
HP:0000006	Autosomal dominant inheritance	1674	DES	OMIM:604765
HP:0000006	Autosomal dominant inheritance	2566	GABRG2	OMIM:618396
HP:0000006	Autosomal dominant inheritance	2566	GABRG2	OMIM:607681
HP:0000006	Autosomal dominant inheritance	91662	NLRP12	OMIM:611762
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:120200
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:136520
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:120430
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:106210
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:604229
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:148190
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:165550
HP:0000006	Autosomal dominant inheritance	5080	PAX6	OMIM:194072
HP:0000006	Autosomal dominant inheritance	50964	SOST	OMIM:122860
HP:0000006	Autosomal dominant inheritance	7480	WNT10B	OMIM:617073
HP:0000006	Autosomal dominant inheritance	4486	MST1R	OMIM:617075
HP:0000006	Autosomal dominant inheritance	2521	FUS	OMIM:608030
HP:0000006	Autosomal dominant inheritance	2521	FUS	OMIM:614782
HP:0000006	Autosomal dominant inheritance	1282	COL4A1	OMIM:611773
HP:0000006	Autosomal dominant inheritance	1282	COL4A1	OMIM:180000
HP:0000006	Autosomal dominant inheritance	1282	COL4A1	OMIM:175780
HP:0000006	Autosomal dominant inheritance	1282	COL4A1	OMIM:618564
HP:0000006	Autosomal dominant inheritance	284058	KANSL1	OMIM:610443
HP:0000006	Autosomal dominant inheritance	2779	GNAT1	OMIM:610444
HP:0000006	Autosomal dominant inheritance	6010	RHO	OMIM:610445
HP:0000006	Autosomal dominant inheritance	6010	RHO	OMIM:136880
HP:0000006	Autosomal dominant inheritance	6010	RHO	OMIM:613731
HP:0000006	Autosomal dominant inheritance	23171	GPD1L	OMIM:611777
HP:0000006	Autosomal dominant inheritance	11277	TREX1	OMIM:610448
HP:0000006	Autosomal dominant inheritance	11277	TREX1	OMIM:152700
HP:0000006	Autosomal dominant inheritance	11277	TREX1	OMIM:192315
HP:0000006	Autosomal dominant inheritance	11277	TREX1	OMIM:225750
HP:0000006	Autosomal dominant inheritance	5216	PFN1	OMIM:614808
HP:0000006	Autosomal dominant inheritance	81494	CFHR5	OMIM:614809
HP:0000006	Autosomal dominant inheritance	7474	WNT5A	OMIM:180700
HP:0000006	Autosomal dominant inheritance	1855	DVL1	OMIM:180700
HP:0000006	Autosomal dominant inheritance	1855	DVL1	OMIM:616331
HP:0000006	Autosomal dominant inheritance	124093	CCDC78	OMIM:614807
HP:0000006	Autosomal dominant inheritance	5903	RANBP2	OMIM:608033
HP:0000006	Autosomal dominant inheritance	79092	CARD14	OMIM:602723
HP:0000006	Autosomal dominant inheritance	79092	CARD14	OMIM:173200
HP:0000006	Autosomal dominant inheritance	1291	COL6A1	OMIM:158810
HP:0000006	Autosomal dominant inheritance	1291	COL6A1	OMIM:254090
HP:0000006	Autosomal dominant inheritance	1292	COL6A2	OMIM:158810
HP:0000006	Autosomal dominant inheritance	1292	COL6A2	OMIM:254090
HP:0000006	Autosomal dominant inheritance	1293	COL6A3	OMIM:158810
HP:0000006	Autosomal dominant inheritance	1293	COL6A3	OMIM:254090
HP:0000006	Autosomal dominant inheritance	5077	PAX3	OMIM:122880
HP:0000006	Autosomal dominant inheritance	5077	PAX3	OMIM:148820
HP:0000006	Autosomal dominant inheritance	5077	PAX3	OMIM:193500
HP:0000006	Autosomal dominant inheritance	2034	EPAS1	OMIM:611783
HP:0000006	Autosomal dominant inheritance	7042	TGFB2	OMIM:614816
HP:0000006	Autosomal dominant inheritance	59	ACTA2	OMIM:611788
HP:0000006	Autosomal dominant inheritance	59	ACTA2	OMIM:613834
HP:0000006	Autosomal dominant inheritance	59	ACTA2	OMIM:614042
HP:0000006	Autosomal dominant inheritance	3516	RBPJ	OMIM:614814
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:609352
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:619555
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:619588
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:619594
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:131760
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:179850
HP:0000006	Autosomal dominant inheritance	3852	KRT5	OMIM:131960
HP:0000006	Autosomal dominant inheritance	2294	FOXF1	OMIM:265380
HP:0000006	Autosomal dominant inheritance	773	CACNA1A	OMIM:183086
HP:0000006	Autosomal dominant inheritance	773	CACNA1A	OMIM:108500
HP:0000006	Autosomal dominant inheritance	773	CACNA1A	OMIM:141500
HP:0000006	Autosomal dominant inheritance	773	CACNA1A	OMIM:617106
HP:0000006	Autosomal dominant inheritance	2643	GCH1	OMIM:128230
HP:0000006	Autosomal dominant inheritance	5885	RAD21	OMIM:614701
HP:0000006	Autosomal dominant inheritance	5961	PRPH2	OMIM:608133
HP:0000006	Autosomal dominant inheritance	5961	PRPH2	OMIM:136880
HP:0000006	Autosomal dominant inheritance	5961	PRPH2	OMIM:613105
HP:0000006	Autosomal dominant inheritance	5961	PRPH2	OMIM:169150
HP:0000006	Autosomal dominant inheritance	5961	PRPH2	OMIM:608161
HP:0000006	Autosomal dominant inheritance	6094	ROM1	OMIM:608133
HP:0000006	Autosomal dominant inheritance	6094	ROM1	OMIM:268000
HP:0000006	Autosomal dominant inheritance	55811	ADCY10	OMIM:143870
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:180800
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:607677
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:618184
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:118200
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:145900
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:607791
HP:0000006	Autosomal dominant inheritance	4359	MPZ	OMIM:607736
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:180800
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:118220
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:139393
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:162500
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:118300
HP:0000006	Autosomal dominant inheritance	5376	PMP22	OMIM:145900
HP:0000006	Autosomal dominant inheritance	6440	SFTPC	OMIM:178500
HP:0000006	Autosomal dominant inheritance	6440	SFTPC	OMIM:610913
HP:0000006	Autosomal dominant inheritance	727897	MUC5B	OMIM:178500
HP:0000006	Autosomal dominant inheritance	729238	SFTPA2	OMIM:178500
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:178500
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:614742
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:615134
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:613989
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:127550
HP:0000006	Autosomal dominant inheritance	7015	TERT	OMIM:601626
HP:0000006	Autosomal dominant inheritance	6311	ATXN2	OMIM:183090
HP:0000006	Autosomal dominant inheritance	6311	ATXN2	OMIM:168600
HP:0000006	Autosomal dominant inheritance	1135	CHRNA2	OMIM:610353
HP:0000006	Autosomal dominant inheritance	547	KIF1A	OMIM:610357
HP:0000006	Autosomal dominant inheritance	547	KIF1A	OMIM:614255
HP:0000006	Autosomal dominant inheritance	1286	COL4A4	OMIM:141200
HP:0000006	Autosomal dominant inheritance	23020	SNRNP200	OMIM:610359
HP:0000006	Autosomal dominant inheritance	4597	MVD	OMIM:614714
HP:0000006	Autosomal dominant inheritance	7780	SLC30A2	OMIM:608118
HP:0000006	Autosomal dominant inheritance	2483	FRG1	OMIM:158900
HP:0000006	Autosomal dominant inheritance	64324	NSD1	OMIM:117550
HP:0000006	Autosomal dominant inheritance	6521	SLC4A1	OMIM:179800
HP:0000006	Autosomal dominant inheritance	6521	SLC4A1	OMIM:185020
HP:0000006	Autosomal dominant inheritance	6521	SLC4A1	OMIM:612653
HP:0000006	Autosomal dominant inheritance	6521	SLC4A1	OMIM:166900
HP:0000006	Autosomal dominant inheritance	336	APOA2	OMIM:143890
HP:0000006	Autosomal dominant inheritance	2053	EPHX2	OMIM:143890
HP:0000006	Autosomal dominant inheritance	10842	PPP1R17	OMIM:143890
HP:0000006	Autosomal dominant inheritance	2690	GHR	OMIM:143890
HP:0000006	Autosomal dominant inheritance	2690	GHR	OMIM:604271
HP:0000006	Autosomal dominant inheritance	3949	LDLR	OMIM:143890
HP:0000006	Autosomal dominant inheritance	3778	KCNMA1	OMIM:609446
HP:0000006	Autosomal dominant inheritance	3778	KCNMA1	OMIM:618729
HP:0000006	Autosomal dominant inheritance	3778	KCNMA1	OMIM:618596
HP:0000006	Autosomal dominant inheritance	2492	FSHR	OMIM:608115
HP:0000006	Autosomal dominant inheritance	6843	VAMP1	OMIM:108600
HP:0000006	Autosomal dominant inheritance	2697	GJA1	OMIM:186100
HP:0000006	Autosomal dominant inheritance	2697	GJA1	OMIM:104100
HP:0000006	Autosomal dominant inheritance	2697	GJA1	OMIM:617525
HP:0000006	Autosomal dominant inheritance	2697	GJA1	OMIM:164200
HP:0000006	Autosomal dominant inheritance	6833	ABCC8	OMIM:610374
HP:0000006	Autosomal dominant inheritance	6833	ABCC8	OMIM:256450
HP:0000006	Autosomal dominant inheritance	6833	ABCC8	OMIM:125853
HP:0000006	Autosomal dominant inheritance	6833	ABCC8	OMIM:240800
HP:0000006	Autosomal dominant inheritance	6833	ABCC8	OMIM:618857
HP:0000006	Autosomal dominant inheritance	1028	CDKN1C	OMIM:614732
HP:0000006	Autosomal dominant inheritance	1028	CDKN1C	OMIM:130650
HP:0000006	Autosomal dominant inheritance	25942	SIN3A	OMIM:613406
HP:0000006	Autosomal dominant inheritance	4233	MET	OMIM:605074
HP:0000006	Autosomal dominant inheritance	4233	MET	OMIM:607278
HP:0000006	Autosomal dominant inheritance	4233	MET	OMIM:620019
HP:0000006	Autosomal dominant inheritance	5546	PRCC	OMIM:605074
HP:0000006	Autosomal dominant inheritance	10801	SEPTIN9	OMIM:162100
HP:0000006	Autosomal dominant inheritance	84839	RAX2	OMIM:610381
HP:0000006	Autosomal dominant inheritance	3651	PDX1	OMIM:606392
HP:0000006	Autosomal dominant inheritance	3651	PDX1	OMIM:125853
HP:0000006	Autosomal dominant inheritance	7012	TERC	OMIM:614743
HP:0000006	Autosomal dominant inheritance	7012	TERC	OMIM:127550
HP:0000006	Autosomal dominant inheritance	4760	NEUROD1	OMIM:606394
HP:0000006	Autosomal dominant inheritance	4760	NEUROD1	OMIM:125853
HP:0000006	Autosomal dominant inheritance	1080	CFTR	OMIM:167800
HP:0000006	Autosomal dominant inheritance	1080	CFTR	OMIM:211400
HP:0000006	Autosomal dominant inheritance	11330	CTRC	OMIM:167800
HP:0000006	Autosomal dominant inheritance	6690	SPINK1	OMIM:167800
HP:0000006	Autosomal dominant inheritance	6690	SPINK1	OMIM:608189
HP:0000006	Autosomal dominant inheritance	5645	PRSS2	OMIM:167800
HP:0000006	Autosomal dominant inheritance	5644	PRSS1	OMIM:167800
HP:0000006	Autosomal dominant inheritance	64327	LMBR1	OMIM:188740
HP:0000006	Autosomal dominant inheritance	64327	LMBR1	OMIM:186200
HP:0000006	Autosomal dominant inheritance	64327	LMBR1	OMIM:135750
HP:0000006	Autosomal dominant inheritance	64327	LMBR1	OMIM:190605
HP:0000006	Autosomal dominant inheritance	64327	LMBR1	OMIM:174500
HP:0000006	Autosomal dominant inheritance	3664	IRF6	OMIM:119300
HP:0000006	Autosomal dominant inheritance	3664	IRF6	OMIM:608864
HP:0000006	Autosomal dominant inheritance	3664	IRF6	OMIM:119500
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:131850
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:131750
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:131705
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:607523
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:604129
HP:0000006	Autosomal dominant inheritance	1294	COL7A1	OMIM:132000
HP:0000006	Autosomal dominant inheritance	4784	NFIX	OMIM:614753
HP:0000006	Autosomal dominant inheritance	4784	NFIX	OMIM:602535
HP:0000006	Autosomal dominant inheritance	65055	REEP1	OMIM:614751
HP:0000006	Autosomal dominant inheritance	65055	REEP1	OMIM:610250
HP:0000006	Autosomal dominant inheritance	23261	CAMTA1	OMIM:614756
HP:0000006	Autosomal dominant inheritance	70	ACTC1	OMIM:613424
HP:0000006	Autosomal dominant inheritance	70	ACTC1	OMIM:612098
HP:0000006	Autosomal dominant inheritance	70	ACTC1	OMIM:612794
HP:0000006	Autosomal dominant inheritance	4625	MYH7	OMIM:613426
HP:0000006	Autosomal dominant inheritance	4625	MYH7	OMIM:192600
HP:0000006	Autosomal dominant inheritance	4625	MYH7	OMIM:160500
HP:0000006	Autosomal dominant inheritance	4625	MYH7	OMIM:608358
HP:0000006	Autosomal dominant inheritance	112476	PRRT2	OMIM:128200
HP:0000006	Autosomal dominant inheritance	112476	PRRT2	OMIM:605751
HP:0000006	Autosomal dominant inheritance	112476	PRRT2	OMIM:602066
HP:0000006	Autosomal dominant inheritance	2535	FZD2	OMIM:164745
HP:0000006	Autosomal dominant inheritance	6949	TCOF1	OMIM:154500
HP:0000006	Autosomal dominant inheritance	10133	OPTN	OMIM:613435
HP:0000006	Autosomal dominant inheritance	10133	OPTN	OMIM:137760
